"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE",0.652173913043478,1,0.0504983044100709,0.613883110554433,0.92244533552572,31,"UBL4A,SGTA,GET3,NOMO3,NOMO2,EMC8,WNK1,EMC4"
"GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE_BY_STOP_TRANSFER_MEMBRANE_ANCHOR_SEQUENCE",0.998502994011976,1,0.0322878452489437,0.324456270030007,0.439037187379406,11,"EMC8,WNK1,EMC4,EMC6,EMC3,EMC9"
"GOBP_PROTEIN_INSERTION_INTO_MEMBRANE",0.658181818181818,1,0.0972150808846466,-0.484267751016601,-0.881502212562756,47,"MAL,MOAP1"
"GOBP_PROTEIN_INSERTION_INTO_MEMBRANE_FROM_INNER_SIDE",0.338333333333333,1,0.0905428948469474,0.883778446934037,1.10167603349154,5,"BCS1L,MAIP1,COX18"
"GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE",0.686390532544379,1,0.0490939668192139,0.651316737176349,0.888854651025941,13,"TIMM22,TIMM13,TIMM9,TRMT10B,TIMM8A"
"GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE",0.91644204851752,1,0.0636424081651019,-0.479241284659817,-0.623714983178172,7,"MOAP1"
"GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_OUTER_MEMBRANE",0.992559523809524,1,0.0322878452489437,0.364071111583016,0.501530794535014,15,"TOMM40,HSP90AA1,SAMM50,MTCH1,HSPA4,MTX1,TOMM20,TOMM70,TOMM22"
"GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",0.759420289855072,1,0.0766746872490091,-0.558999417503418,-0.777435840805676,10,"OTUD7B,OTUB2,YOD1"
"GOBP_PROTEIN_K11_LINKED_UBIQUITINATION",0.375886524822695,1,0.0760837160951725,0.718856997380885,1.10239146424417,36,"UBE2T,TRIM26,UBE2S,UBE2A,UBE2E2,ANAPC4,RNF26,UBE2C,ANAPC10,FZR1"
"GOBP_PROTEIN_K27_LINKED_UBIQUITINATION",0.429850746268657,1,0.0718276293603809,0.806571698444498,1.096479648465,12,"UBE2T,UBE2S,RNF126"
"GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",0.798507462686567,1,0.066436413766281,-0.627312585606215,-0.79591652069798,5,"YOD1,USP13"
